"SpatialReferenceID","verbatimLatitude","verbatimLongitude","samplingFeatureName","Program"
NA,47.37905,-102.70479,NA,"NRSA"
NA,48.18663,-97.56279,NA,"NRSA"
NA,47.69419,-99.59309,NA,"NRSA"
NA,48.29739,-100.46424,NA,"NRSA"
NA,46.74274,-97.28726,NA,"NRSA"
NA,46.99019,-102.88839,NA,"NRSA"
NA,47.66847,-99.06148,NA,"NRSA"
NA,46.478,-102.24009,NA,"NRSA"
NA,46.38959,-100.87239,NA,"NRSA"
NA,41.11603,-119.14044,NA,"NRSA"
NA,39.40058,-117.05732,NA,"NRSA"
NA,39.62273,-114.81237,NA,"NRSA"
NA,41.99294,-114.94997,NA,"NRSA"
NA,40.90319,-115.22337,NA,"NRSA"
NA,41.92158,-119.4423,NA,"NRSA"
NA,41.476,-116.14632,NA,"NRSA"
NA,41.46125,-118.94685,NA,"NRSA"
NA,41.37696,-116.51972,NA,"NRSA"
NA,39.69062,-117.02457,NA,"NRSA"
NA,40.96114,-117.27251,NA,"NRSA"
NA,40.38656,-115.71599,NA,"NRSA"
NA,41.07817,-115.09898,NA,"NRSA"
NA,38.43386,-115.05401,NA,"NRSA"
NA,41.41776,-116.03335,NA,"NRSA"
NA,41.87257,-115.08706,NA,"NRSA"
NA,41.3638,-114.88204,NA,"NRSA"
NA,39.14292,-119.7053,NA,"NRSA"
NA,41.09188,-116.34752,NA,"NRSA"
NA,41.80692,-115.70369,NA,"NRSA"
NA,38.13007,-115.5963,NA,"NRSA"
NA,40.85788,-119.45195,NA,"NRSA"
NA,41.67083,-115.43303,NA,"NRSA"
NA,40.67494,-115.50119,NA,"NRSA"
NA,38.83724,-117.38731,NA,"NRSA"
NA,41.43368,-116.54478,NA,"NRSA"
NA,40.62284,-116.48409,NA,"NRSA"
NA,45.20871,-123.64986,NA,"NRSA"
NA,44.26846,-119.97696,NA,"NRSA"
NA,44.54929,-122.07407,NA,"NRSA"
NA,43.95093,-122.11568,NA,"NRSA"
NA,44.42964,-117.51413,NA,"NRSA"
NA,43.85208,-123.71965,NA,"NRSA"
NA,45.2719,-117.46555,NA,"NRSA"
NA,45.03431,-118.97695,NA,"NRSA"
NA,44.711,-118.95006,NA,"NRSA"
NA,45.19196,-121.54788,NA,"NRSA"
NA,45.16741,-119.95186,NA,"NRSA"
NA,44.77941,-118.45238,NA,"NRSA"
NA,44.0151,-119.33692,NA,"NRSA"
NA,44.77885,-118.68596,NA,"NRSA"
NA,45.05222,-119.45154,NA,"NRSA"
NA,44.27744,-119.59314,NA,"NRSA"
NA,44.95509,-118.54965,NA,"NRSA"
NA,44.96174,-118.60722,NA,"NRSA"
NA,45.30062,-123.47625,NA,"NRSA"
NA,44.56008,-120.17442,NA,"NRSA"
NA,43.87526,-123.50137,NA,"NRSA"
NA,42.32293,-120.98587,NA,"NRSA"
NA,45.15893,-117.31785,NA,"NRSA"
NA,43.2619,-123.72523,NA,"NRSA"
NA,44.44277,-119.81356,NA,"NRSA"
NA,44.76812,-119.90937,NA,"NRSA"
NA,44.99637,-118.72535,NA,"NRSA"
NA,45.30179,-121.44914,NA,"NRSA"
NA,44.99278,-120.19689,NA,"NRSA"
NA,44.78677,-118.37703,NA,"NRSA"
NA,45.05039,-119.34993,NA,"NRSA"
NA,44.62332,-119.63725,NA,"NRSA"
NA,45.09129,-119.21856,NA,"NRSA"
NA,45.68733,-101.83905,NA,"NRSA"
NA,43.4847,-102.51083,NA,"NRSA"
NA,43.98697,-103.41763,NA,"NRSA"
NA,43.67713,-100.09169,NA,"NRSA"
NA,45.33702,-103.34426,NA,"NRSA"
NA,45.15363,-102.59679,NA,"NRSA"
NA,44.11271,-100.95056,NA,"NRSA"
NA,43.85277,-96.51142,NA,"NRSA"
NA,43.13335,-103.63089,NA,"NRSA"
NA,43.0859,-101.04034,NA,"NRSA"
NA,45.66439,-101.70366,NA,"NRSA"
NA,43.01941,-97.45842,NA,"NRSA"
NA,43.57082,-100.76237,NA,"NRSA"
NA,44.10666,-100.97057,NA,"NRSA"
NA,45.13667,-102.81335,NA,"NRSA"
NA,43.31391,-103.78653,NA,"NRSA"
NA,43.33336,-100.88957,NA,"NRSA"
NA,44.24933,-103.17129,NA,"NRSA"
NA,45.77107,-101.27658,NA,"NRSA"
NA,39.21996,-109.59655,NA,"NRSA"
NA,38.53772,-111.57751,NA,"NRSA"
NA,39.14033,-110.88838,NA,"NRSA"
NA,38.98072,-111.86815,NA,"NRSA"
NA,40.93697,-111.63764,NA,"NRSA"
NA,39.36167,-111.04299,NA,"NRSA"
NA,38.33328,-112.18467,NA,"NRSA"
NA,41.27428,-112.15311,NA,"NRSA"
NA,37.31867,-113.71607,NA,"NRSA"
NA,47.41879,-120.67906,NA,"NRSA"
NA,47.77337,-120.92748,NA,"NRSA"
NA,47.64945,-121.06659,NA,"NRSA"
NA,48.02028,-120.97756,NA,"NRSA"
NA,46.20903,-121.79269,NA,"NRSA"
NA,46.77709,-121.55199,NA,"NRSA"
NA,46.12959,-118.40646,NA,"NRSA"
NA,47.54551,-121.04039,NA,"NRSA"
NA,47.93462,-120.30551,NA,"NRSA"
NA,47.27658,-123.45342,NA,"NRSA"
NA,48.6306,-122.4367,NA,"NRSA"
NA,47.43262,-120.53316,NA,"NRSA"
NA,47.69859,-120.77602,NA,"NRSA"
NA,47.45026,-120.65278,NA,"NRSA"
NA,47.86274,-121.10128,NA,"NRSA"
NA,47.76982,-120.84474,NA,"NRSA"
NA,48.09626,-120.82736,NA,"NRSA"
NA,48.03268,-120.86401,NA,"NRSA"
NA,47.3599,-120.45611,NA,"NRSA"
NA,47.62097,-121.49538,NA,"NRSA"
NA,48.09318,-121.33997,NA,"NRSA"
NA,46.72199,-122.15535,NA,"NRSA"
NA,47.69004,-124.17229,NA,"NRSA"
NA,46.89647,-121.98878,NA,"NRSA"
NA,46.91606,-123.58942,NA,"NRSA"
NA,48.76751,-117.75771,NA,"NRSA"
NA,47.73425,-117.66951,NA,"NRSA"
NA,47.83211,-120.85786,NA,"NRSA"
NA,47.46304,-120.65988,NA,"NRSA"
NA,47.77466,-120.83299,NA,"NRSA"
NA,47.61033,-120.89884,NA,"NRSA"
NA,48.02649,-120.828,NA,"NRSA"
NA,47.94051,-120.93223,NA,"NRSA"
NA,43.24362,-109.91057,NA,"NRSA"
NA,44.55973,-104.15469,NA,"NRSA"
NA,41.07601,-105.78102,NA,"NRSA"
NA,42.17173,-110.72985,NA,"NRSA"
NA,43.28194,-109.40092,NA,"NRSA"
NA,42.87191,-109.44692,NA,"NRSA"
NA,44.99132,-108.35394,NA,"NRSA"
NA,42.21313,-105.5174,NA,"NRSA"
NA,42.3118,-105.33651,NA,"NRSA"
NA,43.69302,-110.21352,NA,"NRSA"
NA,44.67642,-104.61139,NA,"NRSA"
NA,42.72418,-108.97095,NA,"NRSA"
NA,43.48042,-106.72309,NA,"NRSA"
NA,44.10232,-105.1593,NA,"NRSA"
NA,34.98244,-110.59039,NA,"NRSA"
NA,33.13843,-109.49351,NA,"NRSA"
NA,34.19256,-111.03606,NA,"NRSA"
NA,34.35254,-111.96975,NA,"NRSA"
NA,36.86589,-111.59368,NA,"NRSA"
NA,33.80028,-110.83649,NA,"NRSA"
NA,34.55062,-111.40256,NA,"NRSA"
NA,36.20858,-109.13311,NA,"NRSA"
NA,33.68444,-109.39573,NA,"NRSA"
NA,33.92252,-110.90451,NA,"NRSA"
NA,34.28429,-109.35198,NA,"NRSA"
NA,38.54174,-123.07138,NA,"NRSA"
NA,40.6568,-123.9803,NA,"NRSA"
NA,41.8443,-123.19272,NA,"NRSA"
NA,37.89266,-122.1038,NA,"NRSA"
NA,38.22008,-120.46985,NA,"NRSA"
NA,34.69526,-119.90915,NA,"NRSA"
NA,38.1608,-104.6781,NA,"NRSA"
NA,38.964,-104.845,NA,"NRSA"
NA,37.49424,-103.6313,NA,"NRSA"
NA,38.06801,-104.9454,NA,"NRSA"
NA,40.19173,-105.2,NA,"NRSA"
NA,40.44389,-107.9104,NA,"NRSA"
NA,38.72388,-106.67253,NA,"NRSA"
NA,37.29615,-108.36615,NA,"NRSA"
NA,39.21525,-106.39487,NA,"NRSA"
NA,37.52305,-108.23322,NA,"NRSA"
NA,37.79719,-103.377,NA,"NRSA"
NA,42.00739,-115.21883,NA,"NRSA"
NA,44.27217,-113.65676,NA,"NRSA"
NA,44.26809,-115.87505,NA,"NRSA"
NA,42.21358,-112.14561,NA,"NRSA"
NA,46.24567,-110.35652,NA,"NRSA"
NA,45.12371,-109.67706,NA,"NRSA"
NA,46.95293,-111.54141,NA,"NRSA"
NA,47.5298,-112.17047,NA,"NRSA"
NA,45.35114,-109.55993,NA,"NRSA"
NA,46.37611,-112.70751,NA,"NRSA"
NA,45.91298,-108.40811,NA,"NRSA"
NA,46.51149,-113.08087,NA,"NRSA"
NA,45.85979,-110.85483,NA,"NRSA"
NA,48.33613,-113.25859,NA,"NRSA"
NA,47.08183,-111.59352,NA,"NRSA"
NA,45.54083,-111.89933,NA,"NRSA"
NA,48.06337,-100.92051,NA,"NRSA"
NA,47.50887,-97.54041,NA,"NRSA"
NA,46.10229,-103.35518,NA,"NRSA"
NA,46.04768,-102.02499,NA,"NRSA"
NA,46.54626,-103.56338,NA,"NRSA"
NA,47.44207,-97.18523,NA,"NRSA"
NA,48.20962,-102.77786,NA,"NRSA"
NA,46.40205,-102.47196,NA,"NRSA"
NA,47.06123,-101.11893,NA,"NRSA"
NA,48.76218,-98.04238,NA,"NRSA"
NA,46.38119,-96.74559,NA,"NRSA"
NA,44.55866,-121.63343,NA,"NRSA"
NA,43.59511,-123.08252,NA,"NRSA"
NA,44.34544,-119.65115,NA,"NRSA"
NA,42.82928,-124.04333,NA,"NRSA"
NA,45.19071,-122.13771,NA,"NRSA"
NA,45.08543,-119.0453,NA,"NRSA"
NA,44.8447,-119.591,NA,"NRSA"
NA,44.35053,-119.54309,NA,"NRSA"
NA,44.25692,-118.72987,NA,"NRSA"
NA,44.8069,-118.42878,NA,"NRSA"
NA,44.63523,-118.84265,NA,"NRSA"
NA,44.43981,-122.27953,NA,"NRSA"
NA,43.18245,-122.32812,NA,"NRSA"
NA,43.84347,-122.67493,NA,"NRSA"
NA,42.7587,-118.82789,NA,"NRSA"
NA,44.26681,-119.2195,NA,"NRSA"
NA,45.20352,-101.50165,NA,"NRSA"
NA,45.79704,-101.19269,NA,"NRSA"
NA,45.46262,-96.93924,NA,"NRSA"
NA,43.04946,-99.18099,NA,"NRSA"
NA,44.72566,-103.96961,NA,"NRSA"
NA,43.69679,-102.16349,NA,"NRSA"
NA,37.52822,-111.05662,NA,"NRSA"
NA,37.37809,-112.58607,NA,"NRSA"
NA,40.63387,-110.88796,NA,"NRSA"
NA,40.97069,-110.95285,NA,"NRSA"
NA,39.85667,-111.61494,NA,"NRSA"
NA,37.86777,-112.56975,NA,"NRSA"
NA,37.43248,-112.91733,NA,"NRSA"
NA,38.68031,-111.59588,NA,"NRSA"
NA,39.84474,-113.81623,NA,"NRSA"
NA,40.71368,-110.18495,NA,"NRSA"
NA,40.53216,-111.91675,NA,"NRSA"
NA,38.18239,-111.15339,NA,"NRSA"
NA,41.79791,-113.70932,NA,"NRSA"
NA,47.20455,-121.40904,NA,"NRSA"
NA,47.49884,-120.83942,NA,"NRSA"
NA,47.53807,-121.0253,NA,"NRSA"
NA,47.89761,-120.6963,NA,"NRSA"
NA,47.63122,-120.96894,NA,"NRSA"
NA,47.44774,-121.51269,NA,"NRSA"
NA,48.50849,-120.28161,NA,"NRSA"
NA,47.65133,-123.35231,NA,"NRSA"
NA,48.39025,-118.74508,NA,"NRSA"
NA,46.09432,-117.63915,NA,"NRSA"
NA,47.37791,-120.64542,NA,"NRSA"
NA,47.77088,-121.07639,NA,"NRSA"
NA,47.61561,-121.02121,NA,"NRSA"
NA,47.41814,-120.50828,NA,"NRSA"
NA,47.87687,-121.04169,NA,"NRSA"
NA,47.42246,-120.72813,NA,"NRSA"
NA,47.77921,-120.94193,NA,"NRSA"
NA,47.64546,-120.57664,NA,"NRSA"
NA,48.03671,-120.93525,NA,"NRSA"
NA,44.54282,-109.38324,NA,"NRSA"
NA,42.31015,-110.47545,NA,"NRSA"
NA,41.08284,-106.79731,NA,"NRSA"
NA,41.65282,-106.31291,NA,"NRSA"
NA,43.51989,-109.98189,NA,"NRSA"
NA,41.0178,-110.38719,NA,"NRSA"
NA,43.96975,-109.48939,NA,"NRSA"
NA,42.93313,-110.19985,NA,"NRSA"
NA,43.81833,-107.24798,NA,"NRSA"
NA,41.99879,-105.36584,NA,"NRSA"
NA,42.10983,-104.62753,NA,"NRSA"
NA,44.48984,-110.26107,NA,"NRSA"
NA,42.40189,-109.19725,NA,"NRSA"
NA,32.84097,-109.57963,NA,"NRSA"
NA,45.14166,-109.03924,NA,"NRSA"
NA,48.22389,-105.5172,NA,"NRSA"
NA,47.22912,-112.8447,NA,"NRSA"
NA,39.39077,-119.95716,NA,"NRSA"
NA,40.0001,-109.42122,NA,"NRSA"
NA,40.33592,-110.50232,NA,"NRSA"
NA,40.4675,-110.55998,NA,"NRSA"
NA,40.24229,-109.82815,NA,"NRSA"
NA,41.950878,-94.089731,NA,"NRSA"
NA,41.332723,-95.400885,NA,"NRSA"
NA,42.70254,-91.92294,NA,"NRSA"
NA,42.537422,-94.33916,NA,"NRSA"
NA,42.979807,-91.672783,NA,"NRSA"
NA,42.993331,-92.379581,NA,"NRSA"
NA,43.079063,-96.40991,NA,"NRSA"
NA,42.446393,-95.541019,NA,"NRSA"
NA,41.367449,-95.688846,NA,"NRSA"
NA,40.828811,-95.204582,NA,"NRSA"
NA,41.772331,-90.441038,NA,"NRSA"
NA,42.315165,-92.194157,NA,"NRSA"
NA,42.069351,-95.91925,NA,"NRSA"
NA,42.410587,-94.98582,NA,"NRSA"
NA,42.993593,-95.078212,NA,"NRSA"
NA,42.651073,-95.997976,NA,"NRSA"
NA,40.666649,-94.26257,NA,"NRSA"
NA,40.871349,-94.910048,NA,"NRSA"
NA,41.551162,-91.54602,NA,"NRSA"
NA,42.049414,-90.92558,NA,"NRSA"
NA,41.922856,-95.840388,NA,"NRSA"
NA,42.549931,-95.224388,NA,"NRSA"
NA,43.433471,-93.797331,NA,"NRSA"
NA,42.814675,-96.16457,NA,"NRSA"
NA,40.67347,-95.311915,NA,"NRSA"
NA,41.477807,-91.020575,NA,"NRSA"
NA,41.972987,-95.0169,NA,"NRSA"
NA,42.65657,-96.36816,NA,"NRSA"
NA,42.826805,-93.836982,NA,"NRSA"
NA,42.756847,-91.563138,NA,"NRSA"
NA,40.85884,-92.495502,NA,"NRSA"
NA,43.135349,-93.30084,NA,"NRSA"
NA,42.767949,-92.355718,NA,"NRSA"
NA,42.218529,-92.742188,NA,"NRSA"
NA,42.868822,-94.735492,NA,"NRSA"
NA,43.138545,-91.608278,NA,"NRSA"
NA,42.560807,-90.94016,NA,"NRSA"
NA,47.11112,-69.014956,NA,"NRSA"
NA,47.16987,-68.90787,NA,"NRSA"
NA,46.9965,-68.02482,NA,"NRSA"
NA,46.8218,-69.717,NA,"NRSA"
NA,46.435407,-69.438582,NA,"NRSA"
NA,46.63766,-67.79674,NA,"NRSA"
NA,45.690392,-70.099792,NA,"NRSA"
NA,45.945036,-69.848482,NA,"NRSA"
NA,45.8845,-67.8623,NA,"NRSA"
NA,44.7831,-72.8594,NA,"NRSA"
NA,44.8061,-72.1368,NA,"NRSA"
NA,45.37608,-70.75558,NA,"NRSA"
NA,45.02828,-71.28039,NA,"NRSA"
NA,45.1809,-70.01658,NA,"NRSA"
NA,45.29801,-68.8517,NA,"NRSA"
NA,44.96026,-68.99748,NA,"NRSA"
NA,45.45344,-68.09774,NA,"NRSA"
NA,44.2811,-72.4543,NA,"NRSA"
NA,44.5808,-72.0714,NA,"NRSA"
NA,44.89172,-70.38491,NA,"NRSA"
NA,44.5631,-70.8574,NA,"NRSA"
NA,44.98335,-69.55696,NA,"NRSA"
NA,44.77489,-68.39244,NA,"NRSA"
NA,43.946,-72.7115,NA,"NRSA"
NA,44.214156,-72.965909,NA,"NRSA"
NA,43.6961,-71.9818,NA,"NRSA"
NA,43.7479,-71.1469,NA,"NRSA"
NA,43.2611,-73.0884,NA,"NRSA"
NA,43.1519,-72.3491,NA,"NRSA"
NA,43.3365,-70.9967,NA,"NRSA"
NA,43.43982,-70.5568,NA,"NRSA"
NA,42.5346,-72.5282,NA,"NRSA"
NA,42.911,-71.9962,NA,"NRSA"
NA,42.8474,-71.3463,NA,"NRSA"
NA,41.8804,-73.3305,NA,"NRSA"
NA,41.9508,-72.3036,NA,"NRSA"
NA,42.0904,-71.2981,NA,"NRSA"
NA,42.1285,-70.8737,NA,"NRSA"
NA,41.324,-73.4411,NA,"NRSA"
NA,41.6369,-72.8683,NA,"NRSA"
NA,41.5979,-72.1953,NA,"NRSA"
NA,41.5589,-71.1295,NA,"NRSA"
NA,36.912623,-83.455594,NA,"NRSA"
NA,37.190539,-89.597779,NA,"NRSA"
NA,40.001053,-75.813561,NA,"NRSA"
NA,38.068629,-92.069629,NA,"NRSA"
NA,34.715781,-85.611202,NA,"NRSA"
NA,38.525471,-75.66748,NA,"NRSA"
NA,41.349286,-89.378115,NA,"NRSA"
NA,33.358004,-87.145475,NA,"NRSA"
NA,41.187327,-96.592269,NA,"NRSA"
NA,38.325542,-80.375038,NA,"NRSA"
NA,33.692831,-94.025326,NA,"NRSA"
NA,44.53038,-89.988282,NA,"NRSA"
NA,39.205418,-81.254701,NA,"NRSA"
NA,31.590495,-98.126858,NA,"NRSA"
NA,34.74253,-83.237095,NA,"NRSA"
NA,38.266739,-85.84011,NA,"NRSA"
NA,44.219009,-83.87287,NA,"NRSA"
NA,44.653166,-91.106276,NA,"NRSA"
NA,38.964581,-89.984272,NA,"NRSA"
NA,31.751762,-93.38834,NA,"NRSA"
NA,46.380687,-90.062364,NA,"NRSA"
NA,35.958652,-106.486996,NA,"NRSA"
NA,34.775047,-84.556201,NA,"NRSA"
NA,42.807136,-91.033742,NA,"NRSA"
NA,41.418397,-74.11618,NA,"NRSA"
NA,37.352714,-95.252582,NA,"NRSA"
NA,33.549737,-83.622914,NA,"NRSA"
NA,46.578743,-93.528994,NA,"NRSA"
NA,40.374599,-91.318756,NA,"NRSA"
NA,41.318023,-78.892449,NA,"NRSA"
NA,44.625844,-94.5311,NA,"NRSA"
NA,39.194194,-88.504833,NA,"NRSA"
NA,29.042984,-96.224393,NA,"NRSA"
NA,42.11695,-78.319595,NA,"NRSA"
NA,38.781648,-83.430248,NA,"NRSA"
NA,42.960003,-75.788976,NA,"NRSA"
NA,39.236965,-76.729683,NA,"NRSA"
NA,45.422052,-92.955402,NA,"NRSA"
NA,36.868836,-106.453552,NA,"NRSA"
NA,36.319617,-87.674893,NA,"NRSA"
NA,43.562137,-89.904935,NA,"NRSA"
NA,31.556301,-87.841794,NA,"NRSA"
NA,34.785985,-94.215022,NA,"NRSA"
NA,46.675774,-91.945211,NA,"NRSA"
NA,30.685259,-95.20188,NA,"NRSA"
NA,36.699392,-84.313243,NA,"NRSA"
NA,40.064015,-82.534039,NA,"NRSA"
NA,40.278716,-77.761435,NA,"NRSA"
NA,44.200412,-90.725703,NA,"NRSA"
NA,39.655533,-79.361502,NA,"NRSA"
NA,45.699172,-87.407316,NA,"NRSA"
NA,44.318731,-74.523826,NA,"NRSA"
NA,39.327384,-87.147821,NA,"NRSA"
NA,40.17127,-74.414977,NA,"NRSA"
NA,38.198903,-95.427425,NA,"NRSA"
NA,41.116248,-80.635795,NA,"NRSA"
NA,38.85315,-89.397725,NA,"NRSA"
NA,30.597374,-98.069603,NA,"NRSA"
NA,42.703282,-76.554624,NA,"NRSA"
NA,38.752093,-80.940894,NA,"NRSA"
NA,43.225481,-74.472742,NA,"NRSA"
NA,36.006407,-97.330866,NA,"NRSA"
NA,36.458622,-82.42155,NA,"NRSA"
NA,34.105736,-91.33638,NA,"NRSA"
NA,40.805624,-81.390095,NA,"NRSA"
NA,39.717174,-74.883811,NA,"NRSA"
NA,38.244735,-92.414657,NA,"NRSA"
NA,35.069568,-87.414053,NA,"NRSA"
NA,44.1428,-86.013328,NA,"NRSA"
NA,40.596784,-99.163805,NA,"NRSA"
NA,34.840201,-97.611901,NA,"NRSA"
NA,45.263517,-89.228153,NA,"NRSA"
NA,31.898554,-96.166068,NA,"NRSA"
NA,37.080707,-86.571582,NA,"NRSA"
NA,37.395263,-98.925902,NA,"NRSA"
NA,35.763565,-83.211363,NA,"NRSA"
NA,34.986,-93.603316,NA,"NRSA"
NA,39.816486,-76.648765,NA,"NRSA"
NA,39.718536,-92.74401,NA,"NRSA"
NA,30.845848,-93.089046,NA,"NRSA"
NA,41.85392,-78.005325,NA,"NRSA"
NA,45.534491,-88.447384,NA,"NRSA"
NA,44.738112,-73.477017,NA,"NRSA"
NA,40.116109,-87.601751,NA,"NRSA"
NA,39.794596,-74.828772,NA,"NRSA"
NA,38.011978,-97.163604,NA,"NRSA"
NA,33.068254,-94.46824,NA,"NRSA"
NA,33.872632,-86.323648,NA,"NRSA"
NA,42.988482,-88.278237,NA,"NRSA"
NA,36.218228,-91.270058,NA,"NRSA"
NA,40.357418,-78.430339,NA,"NRSA"
NA,42.791533,-77.649503,NA,"NRSA"
NA,39.747466,-82.778834,NA,"NRSA"
NA,35.391558,-99.881552,NA,"NRSA"
NA,36.562842,-81.242672,NA,"NRSA"
NA,35.543309,-91.742533,NA,"NRSA"
NA,46.064737,-93.659538,NA,"NRSA"
NA,39.335891,-91.851414,NA,"NRSA"
NA,46.313737,-86.898195,NA,"NRSA"
NA,36.43577,-105.236048,NA,"NRSA"
NA,34.549858,-83.703058,NA,"NRSA"
NA,41.568103,-74.677471,NA,"NRSA"
NA,36.244619,-92.835666,NA,"NRSA"
NA,36.542099,-81.154327,NA,"NRSA"
NA,41.46964,-80.095353,NA,"NRSA"
NA,42.848375,-97.405694,NA,"NRSA"
NA,31.395792,-95.43416,NA,"NRSA"
NA,41.093739,-85.801082,NA,"NRSA"
NA,43.526151,-86.115899,NA,"NRSA"
NA,45.525376,-90.708782,NA,"NRSA"
NA,30.951593,-90.689792,NA,"NRSA"
NA,38.82028,-80.188866,NA,"NRSA"
NA,35.857944,-83.551139,NA,"NRSA"
NA,39.640823,-85.569372,NA,"NRSA"
NA,39.926575,-76.089709,NA,"NRSA"
NA,37.408288,-93.188183,NA,"NRSA"
NA,41.970974,-85.301598,NA,"NRSA"
NA,41.123445,-83.095508,NA,"NRSA"
NA,37.525431,-89.187781,NA,"NRSA"
NA,42.605198,-73.480326,NA,"NRSA"
NA,39.004168,-83.844308,NA,"NRSA"
NA,42.622145,-103.715891,NA,"NRSA"
NA,43.696314,-74.854973,NA,"NRSA"
NA,40.756275,-80.218935,NA,"NRSA"
NA,47.941305,-94.533299,NA,"NRSA"
NA,39.578187,-76.057909,NA,"NRSA"
NA,38.986653,-94.171869,NA,"NRSA"
NA,38.269946,-75.276994,NA,"NRSA"
NA,44.117643,-84.946862,NA,"NRSA"
NA,41.887055,-97.703132,NA,"NRSA"
NA,33.668361,-96.014601,NA,"NRSA"
NA,39.631619,-81.193078,NA,"NRSA"
NA,47.698854,-91.005535,NA,"NRSA"
NA,36.386548,-86.621344,NA,"NRSA"
NA,41.846487,-80.604592,NA,"NRSA"
NA,37.477001,-98.364988,NA,"NRSA"
NA,35.970151,-83.209699,NA,"NRSA"
NA,35.400951,-93.129851,NA,"NRSA"
NA,39.048706,-77.214123,NA,"NRSA"
NA,44.502707,-92.91782,NA,"NRSA"
NA,38.781476,-92.529991,NA,"NRSA"
NA,41.75609,-77.131904,NA,"NRSA"
NA,30.06656,-91.897691,NA,"NRSA"
NA,46.371349,-92.605983,NA,"NRSA"
NA,41.4079,-90.378346,NA,"NRSA"
NA,36.074086,-91.735771,NA,"NRSA"
NA,42.664532,-77.918493,NA,"NRSA"
NA,38.608127,-82.711039,NA,"NRSA"
NA,35.046785,-98.307921,NA,"NRSA"
NA,36.11175,-81.510429,NA,"NRSA"
NA,35.971416,-92.857015,NA,"NRSA"
NA,39.36572,-77.081795,NA,"NRSA"
NA,44.965978,-94.671165,NA,"NRSA"
NA,37.829098,-86.305183,NA,"NRSA"
NA,41.862782,-75.51378,NA,"NRSA"
NA,36.492676,-106.007372,NA,"NRSA"
NA,35.439809,-88.321961,NA,"NRSA"
NA,43.584689,-91.015606,NA,"NRSA"
NA,31.738483,-89.009124,NA,"NRSA"
NA,42.155268,-73.570181,NA,"NRSA"
NA,35.87602,-80.360111,NA,"NRSA"
NA,34.538495,-94.485097,NA,"NRSA"
NA,40.734944,-77.239089,NA,"NRSA"
NA,30.617946,-94.292842,NA,"NRSA"
NA,32.023301,-88.688033,NA,"NRSA"
NA,37.826218,-82.569544,NA,"NRSA"
NA,39.64838,-77.181181,NA,"NRSA"
NA,44.866727,-88.746507,NA,"NRSA"
NA,39.885478,-92.774328,NA,"NRSA"
NA,30.353652,-89.895581,NA,"NRSA"
NA,38.811566,-79.823474,NA,"NRSA"
NA,40.44297,-86.444098,NA,"NRSA"
NA,30.126205,-92.406979,NA,"NRSA"
NA,32.055541,-94.962951,NA,"NRSA"
NA,36.110319,-90.449962,NA,"NRSA"
NA,41.516597,-81.223352,NA,"NRSA"
NA,37.778285,-91.032034,NA,"NRSA"
NA,30.286987,-98.895282,NA,"NRSA"
NA,37.600228,-82.514848,NA,"NRSA"
NA,43.123117,-78.512015,NA,"NRSA"
NA,38.852413,-81.191966,NA,"NRSA"
NA,42.262413,-75.789983,NA,"NRSA"
NA,35.803914,-96.483066,NA,"NRSA"
NA,34.42715,-92.380185,NA,"NRSA"
NA,30.501864,-91.166892,NA,"NRSA"
NA,40.722072,-76.793002,NA,"NRSA"
NA,36.850957,-87.428641,NA,"NRSA"
NA,41.863759,-88.744868,NA,"NRSA"
NA,30.48896,-87.363313,NA,"NRSA"
NA,39.729547,-97.946009,NA,"NRSA"
NA,34.085611,-97.670506,NA,"NRSA"
NA,39.244215,-78.664861,NA,"NRSA"
NA,40.942981,-83.812091,NA,"NRSA"
NA,43.207763,-83.200398,NA,"NRSA"
NA,39.501327,-94.16099,NA,"NRSA"
NA,36.357356,-82.703299,NA,"NRSA"
NA,43.94381,-90.972187,NA,"NRSA"
NA,30.767016,-89.654905,NA,"NRSA"
NA,39.943289,-79.720633,NA,"NRSA"
NA,45.341546,-88.053339,NA,"NRSA"
NA,44.588445,-74.808717,NA,"NRSA"
NA,31.419392,-103.340998,NA,"NRSA"
NA,39.414837,-86.008435,NA,"NRSA"
NA,30.554386,-93.335471,NA,"NRSA"
NA,38.720602,-96.099664,NA,"NRSA"
NA,30.153065,-81.605083,NA,"NRSA"
NA,32.76347,-95.425851,NA,"NRSA"
NA,38.440545,-76.697373,NA,"NRSA"
NA,43.460589,-88.444897,NA,"NRSA"
NA,40.832691,-79.128645,NA,"NRSA"
NA,29.527345,-98.533257,NA,"NRSA"
NA,42.314988,-76.95535,NA,"NRSA"
NA,35.956442,-98.861355,NA,"NRSA"
NA,35.012273,-91.072182,NA,"NRSA"
NA,44.942606,-93.021235,NA,"NRSA"
NA,39.146929,-91.392028,NA,"NRSA"
NA,31.162541,-93.187581,NA,"NRSA"
NA,40.710392,-74.714762,NA,"NRSA"
NA,46.532368,-89.397812,NA,"NRSA"
NA,42.436471,-88.625989,NA,"NRSA"
NA,31.457099,-86.064497,NA,"NRSA"
NA,41.562773,-73.846019,NA,"NRSA"
NA,36.855037,-94.958547,NA,"NRSA"
NA,34.77874,-94.707477,NA,"NRSA"
NA,45.795671,-91.172661,NA,"NRSA"
NA,40.512696,-89.332353,NA,"NRSA"
NA,33.857712,-89.478962,NA,"NRSA"
NA,41.269719,-79.098401,NA,"NRSA"
