"type","modified","rightsHolder","bibilographicCititation","InstitutionID","CollectionID","datasetID","datasetName","institutionCode","verbatimLocation","locationID","verbatimLatitude","verbatimLongitude","verbatimWaterbody","verbatimCoordinateSystem","StateProvince","decimalLatitude","decimalLongitude","geodeticDatum","eventID","verbatimlocationID","Year","Time","verbatimEventDate","samplingProtocol","fieldNotes","Date","BFWidth","Grad","RchLen","BFWDRatio","BFHeight","WetWidth","WetWidthToDepth","RPD","PctPool","PctDry","StreamOrder","D50","PctFines2","PctFines6","LWDFreq","LWDVol","OEratio","MMI","Program"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15216",NA,34.76919749,-83.01151149,NA,NA,"SC",NA,NA,NA,NA,"FW08SC011",2009,NA,"7-Jun-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15217",NA,33.8932798,-80.62454681,NA,NA,"SC",NA,NA,NA,NA,"FW08SC012",2009,NA,"12-Jun-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15218",NA,34.64299314,-82.45397174,NA,NA,"SC",NA,NA,NA,NA,"FW08SC013",2009,NA,"9-Jun-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15219",NA,33.56170854,-79.08678599,NA,NA,"SC",NA,NA,NA,NA,"FW08SC014",2009,NA,"3-Jun-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15220",NA,33.61109176,-82.16242838,NA,NA,"SC",NA,NA,NA,NA,"FW08SC015",2009,NA,"8-Jun-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15221",NA,33.47844467,-81.31216787,NA,NA,"SC",NA,NA,NA,NA,"FW08SC016",2009,NA,"11-Jun-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15228",NA,38.54468635,-109.5048423,NA,NA,"UT",NA,NA,NA,NA,"FW08UT070",2009,NA,"4-Jun-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15234",NA,33.49951013,-80.10986646,NA,NA,"SC",NA,NA,NA,NA,"FW08SC018",2009,NA,"7-Jun-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15235",NA,34.2426576,-79.7319277,NA,NA,"SC",NA,NA,NA,NA,"FW08SC019",2009,NA,"15-Jun-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15236",NA,34.13963432,-81.13951333,NA,NA,"SC",NA,NA,NA,NA,"FW08SC020",2009,NA,"12-Jun-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15237",NA,34.16664832,-81.7738521,NA,NA,"SC",NA,NA,NA,NA,"FW08SC021",2009,NA,"10-Jun-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15238",NA,33.76763343,-80.07378961,NA,NA,"SC",NA,NA,NA,NA,"FW08SC022",2009,NA,"20-Jun-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15239",NA,34.47655148,-79.73242182,NA,NA,"SC",NA,NA,NA,NA,"FW08SC023",2009,NA,"28-Jun-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15240",NA,34.82652981,-80.81526796,NA,NA,"SC",NA,NA,NA,NA,"FW08SC024",2009,NA,"17-Jun-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15241",NA,33.44769486,-79.17217303,NA,NA,"SC",NA,NA,NA,NA,"FW08SC026",2009,NA,"17-Jun-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15242",NA,33.90001733,-78.85695184,NA,NA,"SC",NA,NA,NA,NA,"FW08SC030",2009,NA,"29-Jun-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15243",NA,30.68545325,-95.20209676,NA,NA,"TX",NA,NA,NA,NA,"FW08TX001",2009,NA,"17-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15244",NA,33.02550094,-96.9194025,NA,NA,"TX",NA,NA,NA,NA,"FW08TX002",2009,NA,"10-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15245",NA,31.95655713,-94.58712139,NA,NA,"TX",NA,NA,NA,NA,"FW08TX006",2009,NA,"12-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15246",NA,29.88779749,-94.36480134,NA,NA,"TX",NA,NA,NA,NA,"FW08TX009",2009,NA,"14-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15247",NA,31.13181739,-99.32020981,NA,NA,"TX",NA,NA,NA,NA,"FW08TX067",2009,NA,"13-Aug-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15248",NA,30.65449651,-97.92735569,NA,NA,"TX",NA,NA,NA,NA,"FW08TX104",2009,NA,"19-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15249",NA,28.87839635,-96.28716757,NA,NA,"TX",NA,NA,NA,NA,"FW08TX118",2009,NA,"15-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15250",NA,31.95128099,-99.94792257,NA,NA,"TX",NA,NA,NA,NA,"FW08TX119",2009,NA,"22-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15251",NA,32.77924102,-96.55448832,NA,NA,"TX",NA,NA,NA,NA,"FW08TX124",2009,NA,"11-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15252",NA,33.48298305,-97.17612334,NA,NA,"TX",NA,NA,NA,NA,"FW08TX156",2009,NA,"25-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15253",NA,31.51609563,-95.11218312,NA,NA,"TX",NA,NA,NA,NA,"FW08TX165",2009,NA,"15-Aug-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15254",NA,33.94285725,-98.46428004,NA,NA,"TX",NA,NA,NA,NA,"FW08TX168",2009,NA,"16-Aug-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15255",NA,32.49662391,-97.35226928,NA,NA,"TX",NA,NA,NA,NA,"FW08TX172",2009,NA,"18-Aug-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15256",NA,30.74403823,-101.6737946,NA,NA,"TX",NA,NA,NA,NA,"FW08RTX9001",2009,NA,"12-Aug-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15257",NA,29.66629344,-99.54482106,NA,NA,"TX",NA,NA,NA,NA,"FW08RTX9010",2009,NA,"20-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15258",NA,30.69598996,-93.81186799,NA,NA,"TX",NA,NA,NA,NA,"FW08RTX10341",2009,NA,"13-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15259",NA,33.30487282,-100.5289924,NA,NA,"TX",NA,NA,NA,NA,"FW08RTX11553",2009,NA,"24-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15260",NA,31.32718566,-100.7455599,NA,NA,"TX",NA,NA,NA,NA,"FW08RTX12162",2009,NA,"11-Aug-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15261",NA,30.49763684,-99.40268507,NA,NA,"TX",NA,NA,NA,NA,"FW08RTX12209",2009,NA,"18-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15262",NA,30.46093119,-101.8260704,NA,NA,"TX",NA,NA,NA,NA,"FW08RTX13110",2009,NA,"22-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15263",NA,30.42558194,-95.12499382,NA,NA,"TX",NA,NA,NA,NA,"FW08RTX11237",2009,NA,"16-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15264",NA,30.40424154,-88.58716251,NA,NA,"MS",NA,NA,NA,NA,"FW08MS053",2009,NA,"7-Oct-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15265",NA,31.09621386,-89.27796462,NA,NA,"MS",NA,NA,NA,NA,"FW08MS052",2009,NA,"28-Sep-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15271",NA,44.50267396,-92.91802676,NA,NA,"MN",NA,NA,NA,NA,"FW08MN001",2009,NA,"20-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15272",NA,44.50267396,-92.91802676,NA,NA,"MN",NA,NA,NA,NA,"FW08MN001",2009,NA,"27-Aug-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15273",NA,46.06469644,-93.65978308,NA,NA,"MN",NA,NA,NA,NA,"FW08MN002",2009,NA,"10-Aug-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15274",NA,46.06469644,-93.65978308,NA,NA,"MN",NA,NA,NA,NA,"FW08MN002",2009,NA,"11-Sep-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15275",NA,47.3717124,-92.23933698,NA,NA,"MN",NA,NA,NA,NA,"FW08MN004",2009,NA,"14-Aug-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15279",NA,47.69875318,-91.00567563,NA,NA,"MN",NA,NA,NA,NA,"FW08MN009",2009,NA,"20-Aug-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15280",NA,48.48513099,-93.72216467,NA,NA,"MN",NA,NA,NA,NA,"FW08MN016",2009,NA,"14-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15281",NA,48.48513099,-93.72216467,NA,NA,"MN",NA,NA,NA,NA,"FW08MN016",2009,NA,"23-Aug-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15282",NA,47.89335758,-94.39085158,NA,NA,"MN",NA,NA,NA,NA,"FW08MN023",2009,NA,"21-Sep-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15285",NA,48.70305838,-94.33570101,NA,NA,"MN",NA,NA,NA,NA,"FW08MN032",2009,NA,"13-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15286",NA,47.27309657,-93.78416192,NA,NA,"MN",NA,NA,NA,NA,"FW08MN039",2009,NA,"26-Aug-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15287",NA,46.33407651,-94.01816973,NA,NA,"MN",NA,NA,NA,NA,"FW08MN041",2009,NA,"8-Aug-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15288",NA,47.25507906,-96.20331881,NA,NA,"MN",NA,NA,NA,NA,"FW08MN043",2009,NA,"11-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15290",NA,44.94299277,-95.77757323,NA,NA,"MN",NA,NA,NA,NA,"FW08MN045",2009,NA,"9-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15291",NA,45.54743517,-93.39001306,NA,NA,"MN",NA,NA,NA,NA,"FW08MN047",2009,NA,"22-Sep-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15292",NA,47.75501859,-91.53362378,NA,NA,"MN",NA,NA,NA,NA,"FW08MN050",2009,NA,"21-Aug-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15296",NA,44.23856049,-92.4820842,NA,NA,"MN",NA,NA,NA,NA,"FW08MN056",2009,NA,"22-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15297",NA,46.33312953,-94.23261504,NA,NA,"MN",NA,NA,NA,NA,"FW08MN057",2009,NA,"9-Aug-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15299",NA,48.65556412,-94.98697243,NA,NA,"MN",NA,NA,NA,NA,"FW08MN060",2009,NA,"17-Sep-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15300",NA,44.55212694,-95.02509853,NA,NA,"MN",NA,NA,NA,NA,"FW08MN061",2009,NA,"6-Aug-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15303",NA,44.51765067,-94.0285755,NA,NA,"MN",NA,NA,NA,NA,"FW08MN065",2009,NA,"23-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15304",NA,44.40724327,-93.61883443,NA,NA,"MN",NA,NA,NA,NA,"FW08MN068",2009,NA,"21-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15305",NA,48.03552641,-92.90706796,NA,NA,"MN",NA,NA,NA,NA,"FW08MN070",2009,NA,"25-Aug-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15306",NA,48.3784576,-93.22725607,NA,NA,"MN",NA,NA,NA,NA,"FW08MN076",2009,NA,"24-Aug-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15307",NA,37.82631322,-82.56941904,NA,NA,"KY",NA,NA,NA,NA,"FW08KY007",2009,NA,"22-Sep-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15311",NA,37.6645886,-83.56419737,NA,NA,"KY",NA,NA,NA,NA,"FW08KY009",2009,NA,"18-Sep-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15312",NA,37.25037328,-87.24122678,NA,NA,"KY",NA,NA,NA,NA,"FW08KY056",2009,NA,"27-Sep-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15313",NA,48.4723867,-93.80259854,NA,NA,"MN",NA,NA,NA,NA,"FW08MN080",2009,NA,"18-Sep-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15315",NA,44.20717738,-92.98116751,NA,NA,"MN",NA,NA,NA,NA,"FW08MN093",2009,NA,"23-Sep-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15317",NA,47.79805359,-95.38197964,NA,NA,"MN",NA,NA,NA,NA,"FW08MN119",2009,NA,"15-Sep-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15319",NA,47.69766703,-95.8357772,NA,NA,"MN",NA,NA,NA,NA,"FW08RMN9018",2009,NA,"12-Sep-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15325",NA,47.43979984,-92.14412065,NA,NA,"MN",NA,NA,NA,NA,"FW08RMN9038",2009,NA,"15-Aug-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15326",NA,48.04897831,-95.80833922,NA,NA,"MN",NA,NA,NA,NA,"FW08RMN9064",2009,NA,"10-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15327",NA,47.57530265,-96.2789465,NA,NA,"MN",NA,NA,NA,NA,"FW08RMN9075",2009,NA,"16-Sep-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15328",NA,48.07346902,-92.13157776,NA,NA,"MN",NA,NA,NA,NA,"FW08RMN9083",2009,NA,"17-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15329",NA,47.61288267,-90.91875141,NA,NA,"MN",NA,NA,NA,NA,"FW08RMN9087",2009,NA,"18-Aug-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15330",NA,47.65789134,-91.60253288,NA,NA,"MN",NA,NA,NA,NA,"FW08RMN9093",2009,NA,"16-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15331",NA,47.8126318,-93.08181365,NA,NA,"MN",NA,NA,NA,NA,"FW08RMN9100",2009,NA,"19-Sep-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15340",NA,42.70063786,-71.21797941,NA,NA,"MA",NA,NA,NA,NA,"FW08MA003",2009,NA,"15-Sep-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15341",NA,42.57836393,-72.56957845,NA,NA,"MA",NA,NA,NA,NA,"FW08MA005",2009,NA,"2-Sep-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15343",NA,42.45575178,-72.88496892,NA,NA,"MA",NA,NA,NA,NA,"FW08MA009",2009,NA,"29-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15344",NA,42.45575178,-72.88496892,NA,NA,"MA",NA,NA,NA,NA,"FW08MA009",2009,NA,"11-Sep-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15346",NA,42.09010346,-73.32843393,NA,NA,"MA",NA,NA,NA,NA,"FW08MA012",2009,NA,"2-Oct-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15348",NA,42.70916882,-72.45897465,NA,NA,"MA",NA,NA,NA,NA,"FW08MA015",2009,NA,"28-Jul-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"15349",NA,42.4251305,-73.08239903,NA,NA,"MA",NA,NA,NA,NA,"FW08MA016",2009,NA,"11-Aug-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
